FechaFactura,Week,Year,NumSemana,Codigo,Kilos
2014-05-28,2014-22,2014,22,688706,957.60
2014-06-03,2014-23,2014,23,688706,504.00
2014-06-04,2014-23,2014,23,688706,864.00
2014-06-09,2014-24,2014,24,688706,374.40
2014-06-09,2014-24,2014,24,688706,489.60
2014-06-09,2014-24,2014,24,688706,504.00
2014-06-09,2014-24,2014,24,688706,1425.60
2014-06-11,2014-24,2014,24,688706,864.00
2014-06-12,2014-24,2014,24,688706,489.60
2014-06-16,2014-25,2014,25,688706,489.60
2014-06-16,2014-25,2014,25,688706,504.00
2014-06-17,2014-25,2014,25,688706,1800.00
2014-06-18,2014-25,2014,25,688706,180.00
2014-06-18,2014-25,2014,25,688706,864.00
2014-06-20,2014-25,2014,25,688706,504.00
2014-06-20,2014-25,2014,25,688706,1800.00
2014-06-21,2014-25,2014,25,688706,180.00
2014-06-21,2014-25,2014,25,688706,489.60
2014-06-25,2014-26,2014,26,688706,864.00
2014-06-27,2014-26,2014,26,688706,489.60
2014-06-27,2014-26,2014,26,688706,1281.60
2014-07-01,2014-27,2014,27,688706,208.80
2014-07-01,2014-27,2014,27,688706,223.20
2014-07-01,2014-27,2014,27,688706,1281.60
2014-07-02,2014-27,2014,27,688706,957.60
2014-07-07,2014-28,2014,28,688706,432.00
2014-07-07,2014-28,2014,28,688706,612.00
2014-07-07,2014-28,2014,28,688706,1490.40
2014-07-08,2014-28,2014,28,688706,1281.60
2014-07-09,2014-28,2014,28,688706,957.60
2014-07-14,2014-29,2014,29,688706,432.00
2014-07-14,2014-29,2014,29,688706,612.00
2014-07-14,2014-29,2014,29,688706,1490.40
2014-07-15,2014-29,2014,29,688706,1281.60
2014-07-16,2014-29,2014,29,688706,957.60
2014-07-21,2014-30,2014,30,688706,432.00
2014-07-21,2014-30,2014,30,688706,612.00
2014-07-21,2014-30,2014,30,688706,1490.40
2014-07-22,2014-30,2014,30,688706,1281.60
2014-07-23,2014-30,2014,30,688706,720.00
2014-07-23,2014-30,2014,30,688706,957.60
2014-07-25,2014-30,2014,30,688706,612.00
2014-07-28,2014-31,2014,31,688706,432.00
2014-07-28,2014-31,2014,31,688706,1339.20
2014-07-28,2014-31,2014,31,688706,1490.40
2014-08-01,2014-31,2014,31,688706,720.00
2014-08-04,2014-32,2014,32,688706,475.20
2014-08-04,2014-32,2014,32,688706,518.40
2014-08-04,2014-32,2014,32,688706,2052.00
2014-08-05,2014-32,2014,32,688706,1339.20
2014-08-11,2014-33,2014,33,688706,475.20
2014-08-11,2014-33,2014,33,688706,518.40
2014-08-11,2014-33,2014,33,688706,2052.00
2014-08-12,2014-33,2014,33,688706,1339.20
2014-08-13,2014-33,2014,33,688706,720.00
2014-08-15,2014-33,2014,33,688706,475.20
2014-08-15,2014-33,2014,33,688706,518.40
2014-08-15,2014-33,2014,33,688706,2052.00
2014-08-19,2014-34,2014,34,688706,1339.20
2014-08-20,2014-34,2014,34,688706,720.00
2014-08-25,2014-35,2014,35,688706,475.20
2014-08-25,2014-35,2014,35,688706,518.40
2014-08-26,2014-35,2014,35,688706,720.00
2014-08-26,2014-35,2014,35,688706,1339.20
2014-08-27,2014-35,2014,35,688706,2052.00
2014-09-01,2014-36,2014,36,688706,360.00
2014-09-01,2014-36,2014,36,688706,532.80
2014-09-01,2014-36,2014,36,688706,1440.00
2014-09-02,2014-36,2014,36,688706,986.40
2014-09-03,2014-36,2014,36,688706,864.00
2014-09-08,2014-37,2014,37,688706,360.00
2014-09-08,2014-37,2014,37,688706,532.80
2014-09-08,2014-37,2014,37,688706,1440.00
2014-09-09,2014-37,2014,37,688706,986.40
2014-09-10,2014-37,2014,37,688706,864.00
2014-09-12,2014-37,2014,37,688706,532.80
2014-09-15,2014-38,2014,38,688706,360.00
2014-09-15,2014-38,2014,38,688706,1440.00
2014-09-16,2014-38,2014,38,688706,986.40
2014-09-17,2014-38,2014,38,688706,864.00
2014-09-22,2014-39,2014,39,688706,360.00
2014-09-22,2014-39,2014,39,688706,532.80
2014-09-22,2014-39,2014,39,688706,1440.00
2014-09-23,2014-39,2014,39,688706,986.40
2014-09-24,2014-39,2014,39,688706,720.00
2014-09-24,2014-39,2014,39,688706,864.00
2014-09-29,2014-40,2014,40,688706,633.60
2014-10-01,2014-40,2014,40,688706,1080.00
2014-10-01,2014-40,2014,40,688706,1404.00
2014-10-03,2014-40,2014,40,688706,1440.00
2014-10-06,2014-41,2014,41,688706,388.80
2014-10-06,2014-41,2014,41,688706,633.60
2014-10-07,2014-41,2014,41,688706,1404.00
2014-10-08,2014-41,2014,41,688706,1080.00
2014-10-09,2014-41,2014,41,688706,1440.00
2014-10-10,2014-41,2014,41,688706,388.80
2014-10-10,2014-41,2014,41,688706,489.60
2014-10-10,2014-41,2014,41,688706,633.60
2014-10-14,2014-42,2014,42,688706,1404.00
2014-10-15,2014-42,2014,42,688706,1080.00
2014-10-17,2014-42,2014,42,688706,1440.00
2014-10-20,2014-43,2014,43,688706,388.80
2014-10-20,2014-43,2014,43,688706,482.40
2014-10-20,2014-43,2014,43,688706,612.00
2014-10-21,2014-43,2014,43,688706,1404.00
2014-10-22,2014-43,2014,43,688706,1080.00
2014-10-24,2014-43,2014,43,688706,1440.00
2014-10-27,2014-44,2014,44,688706,388.80
2014-10-28,2014-44,2014,44,688706,1396.80
2014-11-04,2014-45,2014,45,688706,475.20
2014-11-04,2014-45,2014,45,688706,1620.00
2014-11-05,2014-45,2014,45,688706,1029.60
2014-11-05,2014-45,2014,45,688706,1440.00
2014-11-05,2014-45,2014,45,688706,1800.00
2014-11-10,2014-46,2014,46,688706,475.20
2014-11-10,2014-46,2014,46,688706,1029.60
2014-11-11,2014-46,2014,46,688706,1620.00
2014-11-12,2014-46,2014,46,688706,1440.00
2014-11-13,2014-46,2014,46,688706,1800.00
2014-11-14,2014-46,2014,46,688706,475.20
2014-11-14,2014-46,2014,46,688706,1029.60
2014-11-18,2014-47,2014,47,688706,2160.00
2014-11-19,2014-47,2014,47,688706,957.60
2014-11-20,2014-47,2014,47,688706,1800.00
2014-11-24,2014-48,2014,48,688706,950.40
2014-11-24,2014-48,2014,48,688706,1929.60
2014-11-25,2014-48,2014,48,688706,2160.00
2014-11-26,2014-48,2014,48,688706,1080.00
2014-11-26,2014-48,2014,48,688706,1800.00
2014-12-01,2014-49,2014,49,688706,180.00
2014-12-01,2014-49,2014,49,688706,720.00
2014-12-02,2014-49,2014,49,688706,1620.00
2014-12-03,2014-49,2014,49,688706,1080.00
2014-12-03,2014-49,2014,49,688706,2246.40
2014-12-04,2014-49,2014,49,688706,720.00
2014-12-05,2014-49,2014,49,688706,180.00
2014-12-05,2014-49,2014,49,688706,2246.40
2014-12-09,2014-50,2014,50,688706,1620.00
2014-12-10,2014-50,2014,50,688706,1080.00
2014-12-15,2014-51,2014,51,688706,180.00
2014-12-15,2014-51,2014,51,688706,720.00
2014-12-15,2014-51,2014,51,688706,2304.00
2014-12-16,2014-51,2014,51,688706,1620.00
2014-12-17,2014-51,2014,51,688706,208.80
2014-12-17,2014-51,2014,51,688706,871.20
2014-12-19,2014-51,2014,51,688706,180.00
2014-12-19,2014-51,2014,51,688706,482.40
2014-12-19,2014-51,2014,51,688706,1080.00
2014-12-19,2014-51,2014,51,688706,1620.00
2014-12-30,2014-01,2014,1,688706,1706.40
2015-01-05,2015-02,2015,2,688706,360.00
2015-01-05,2015-02,2015,2,688706,864.00
2015-01-05,2015-02,2015,2,688706,1800.00
2015-01-05,2015-02,2015,2,688706,1857.60
2015-01-05,2015-02,2015,2,688706,1857.60
2015-01-06,2015-02,2015,2,688706,172.80
2015-01-06,2015-02,2015,2,688706,1684.80
2015-01-07,2015-02,2015,2,688706,777.60
2015-01-09,2015-02,2015,2,688706,360.00
2015-01-09,2015-02,2015,2,688706,864.00
2015-01-09,2015-02,2015,2,688706,1800.00
2015-01-14,2015-03,2015,3,688706,244.80
2015-01-14,2015-03,2015,3,688706,532.80
2015-01-16,2015-03,2015,3,688706,864.00
2015-01-19,2015-04,2015,4,688706,360.00
2015-01-21,2015-04,2015,4,688706,194.40
2015-01-22,2015-04,2015,4,688706,360.00
2015-01-22,2015-04,2015,4,688706,583.20
2015-01-23,2015-04,2015,4,688706,489.60
2015-01-23,2015-04,2015,4,688706,1800.00
2015-01-28,2015-05,2015,5,688706,144.00
2015-01-28,2015-05,2015,5,688706,194.40
2015-01-28,2015-05,2015,5,688706,360.00
2015-01-28,2015-05,2015,5,688706,381.60
2015-01-28,2015-05,2015,5,688706,777.60
2015-01-28,2015-05,2015,5,688706,1800.00
2015-02-02,2015-06,2015,6,688706,374.40
2015-02-02,2015-06,2015,6,688706,396.00
2015-02-02,2015-06,2015,6,688706,540.00
2015-02-04,2015-06,2015,6,688706,842.40
2015-02-09,2015-07,2015,7,688706,396.00
2015-02-09,2015-07,2015,7,688706,540.00
2015-02-10,2015-07,2015,7,688706,885.60
2015-02-11,2015-07,2015,7,688706,842.40
2015-02-11,2015-07,2015,7,688706,1728.00
2015-02-13,2015-07,2015,7,688706,396.00
2015-02-13,2015-07,2015,7,688706,540.00
2015-02-13,2015-07,2015,7,688706,540.00
2015-02-13,2015-07,2015,7,688706,885.60
2015-02-13,2015-07,2015,7,688706,1728.00
2015-02-17,2015-08,2015,8,688706,396.00
2015-02-17,2015-08,2015,8,688706,885.60
2015-02-18,2015-08,2015,8,688706,842.40
2015-02-18,2015-08,2015,8,688706,842.40
2015-02-18,2015-08,2015,8,688706,1728.00
2015-03-02,2015-10,2015,10,688706,360.00
2015-03-02,2015-10,2015,10,688706,540.00
2015-03-03,2015-10,2015,10,688706,1274.40
2015-03-04,2015-10,2015,10,688706,720.00
2015-03-09,2015-11,2015,11,688706,360.00
2015-03-09,2015-11,2015,11,688706,540.00
2015-03-10,2015-11,2015,11,688706,360.00
2015-03-10,2015-11,2015,11,688706,360.00
2015-03-10,2015-11,2015,11,688706,720.00
2015-03-10,2015-11,2015,11,688706,720.00
2015-03-10,2015-11,2015,11,688706,1274.40
2015-03-10,2015-11,2015,11,688706,1274.40
2015-03-11,2015-11,2015,11,688706,540.00
2015-03-13,2015-11,2015,11,688706,1260.00
2015-03-20,2015-12,2015,12,688706,540.00
2015-03-20,2015-12,2015,12,688706,597.60
2015-03-20,2015-12,2015,12,688706,720.00
2015-03-24,2015-13,2015,13,688706,1274.40
2015-03-25,2015-13,2015,13,688706,1260.00
2015-03-25,2015-13,2015,13,688706,1332.00
2015-03-25,2015-13,2015,13,688706,1584.00
2015-04-06,2015-15,2015,15,688706,1332.00
2015-04-07,2015-15,2015,15,688706,396.00
2015-04-08,2015-15,2015,15,688706,842.40
2015-04-08,2015-15,2015,15,688706,1584.00
2015-04-13,2015-16,2015,16,688706,396.00
2015-04-13,2015-16,2015,16,688706,576.00
2015-04-13,2015-16,2015,16,688706,1332.00
2015-04-15,2015-16,2015,16,688706,842.40
2015-04-15,2015-16,2015,16,688706,1584.00
2015-04-17,2015-16,2015,16,688706,1332.00
2015-04-20,2015-17,2015,17,688706,216.00
2015-04-20,2015-17,2015,17,688706,396.00
2015-04-20,2015-17,2015,17,688706,576.00
2015-04-22,2015-17,2015,17,688706,482.40
2015-04-22,2015-17,2015,17,688706,842.40
2015-04-22,2015-17,2015,17,688706,1584.00
2015-04-22,2015-17,2015,17,688706,1634.40
2015-04-22,2015-17,2015,17,688706,1800.00
2015-04-24,2015-17,2015,17,688706,216.00
2015-04-24,2015-17,2015,17,688706,576.00
2015-04-24,2015-17,2015,17,688706,957.60
2015-04-27,2015-18,2015,18,688706,396.00
2015-04-27,2015-18,2015,18,688706,1332.00
2015-04-27,2015-18,2015,18,688706,1800.00
2015-04-28,2015-18,2015,18,688706,842.40
2015-05-04,2015-19,2015,19,688706,604.80
2015-05-04,2015-19,2015,19,688706,648.00
2015-05-04,2015-19,2015,19,688706,1634.40
2015-05-04,2015-19,2015,19,688706,3672.00
2015-05-06,2015-19,2015,19,688706,957.60
2015-05-11,2015-20,2015,20,688706,604.80
2015-05-11,2015-20,2015,20,688706,648.00
2015-05-11,2015-20,2015,20,688706,1634.40
2015-05-11,2015-20,2015,20,688706,1872.00
2015-05-13,2015-20,2015,20,688706,957.60
2015-05-15,2015-20,2015,20,688706,604.80
2015-05-15,2015-20,2015,20,688706,648.00
2015-05-15,2015-20,2015,20,688706,1634.40
2015-05-15,2015-20,2015,20,688706,1872.00
2015-05-20,2015-21,2015,21,688706,957.60
2015-05-25,2015-22,2015,22,688706,604.80
2015-05-25,2015-22,2015,22,688706,648.00
2015-05-25,2015-22,2015,22,688706,1634.40
2015-05-25,2015-22,2015,22,688706,1872.00
2015-05-27,2015-22,2015,22,688706,7.20
2015-05-27,2015-22,2015,22,688706,957.60
2015-06-01,2015-23,2015,23,688706,540.00
2015-06-01,2015-23,2015,23,688706,648.00
2015-06-01,2015-23,2015,23,688706,1620.00
2015-06-03,2015-23,2015,23,688706,957.60
2015-06-05,2015-23,2015,23,688706,540.00
2015-06-05,2015-23,2015,23,688706,1620.00
2015-06-05,2015-23,2015,23,688706,2260.80
2015-06-06,2015-23,2015,23,688706,648.00
2015-06-10,2015-24,2015,24,688706,950.40
2015-06-12,2015-24,2015,24,688706,540.00
2015-06-12,2015-24,2015,24,688706,648.00
2015-06-12,2015-24,2015,24,688706,1620.00
2015-06-12,2015-24,2015,24,688706,2260.80
2015-06-17,2015-25,2015,25,688706,950.40
2015-06-22,2015-26,2015,26,688706,540.00
2015-06-22,2015-26,2015,26,688706,1620.00
2015-06-22,2015-26,2015,26,688706,2260.80
2015-06-24,2015-26,2015,26,688706,950.40
2015-06-24,2015-26,2015,26,688706,957.60
2015-07-01,2015-27,2015,27,688706,957.60
2015-07-02,2015-27,2015,27,688706,1706.40
2015-07-06,2015-28,2015,28,688706,540.00
2015-07-06,2015-28,2015,28,688706,720.00
2015-07-06,2015-28,2015,28,688706,1706.40
2015-07-08,2015-28,2015,28,688706,957.60
2015-07-10,2015-28,2015,28,688706,540.00
2015-07-13,2015-29,2015,29,688706,720.00
2015-07-13,2015-29,2015,29,688706,1706.40
2015-07-13,2015-29,2015,29,688706,2304.00
2015-07-15,2015-29,2015,29,688706,957.60
2015-07-17,2015-29,2015,29,688706,540.00
2015-07-17,2015-29,2015,29,688706,720.00
2015-07-17,2015-29,2015,29,688706,1706.40
2015-07-17,2015-29,2015,29,688706,2304.00
2015-07-22,2015-30,2015,30,688706,957.60
2015-07-27,2015-31,2015,31,688706,360.00
2015-07-27,2015-31,2015,31,688706,360.00
2015-07-27,2015-31,2015,31,688706,540.00
2015-07-27,2015-31,2015,31,688706,720.00
2015-07-27,2015-31,2015,31,688706,1706.40
2015-07-27,2015-31,2015,31,688706,2304.00
2015-07-28,2015-31,2015,31,688706,957.60
2015-08-03,2015-32,2015,32,688706,597.60
2015-08-03,2015-32,2015,32,688706,1008.00
2015-08-03,2015-32,2015,32,688706,1296.00
2015-08-03,2015-32,2015,32,688706,1764.00
2015-08-05,2015-32,2015,32,688706,957.60
2015-08-06,2015-32,2015,32,688706,1296.00
2015-08-10,2015-33,2015,33,688706,597.60
2015-08-10,2015-33,2015,33,688706,1008.00
2015-08-10,2015-33,2015,33,688706,1296.00
2015-08-10,2015-33,2015,33,688706,1764.00
2015-08-12,2015-33,2015,33,688706,957.60
2015-08-13,2015-33,2015,33,688706,1296.00
2015-08-14,2015-33,2015,33,688706,597.60
2015-08-14,2015-33,2015,33,688706,1008.00
2015-08-14,2015-33,2015,33,688706,1296.00
2015-08-14,2015-33,2015,33,688706,1764.00
2015-08-19,2015-34,2015,34,688706,957.60
2015-08-20,2015-34,2015,34,688706,1296.00
2015-08-21,2015-34,2015,34,688706,360.00
2015-08-24,2015-35,2015,35,688706,597.60
2015-08-24,2015-35,2015,35,688706,1008.00
2015-08-24,2015-35,2015,35,688706,1296.00
2015-08-26,2015-35,2015,35,688706,7.20
2015-08-26,2015-35,2015,35,688706,360.00
2015-08-26,2015-35,2015,35,688706,957.60
2015-09-01,2015-36,2015,36,688706,540.00
2015-09-02,2015-36,2015,36,688706,1202.40
2015-09-07,2015-37,2015,37,688706,540.00
2015-09-07,2015-37,2015,37,688706,1008.00
2015-09-07,2015-37,2015,37,688706,1116.00
2015-09-07,2015-37,2015,37,688706,1332.00
2015-09-09,2015-37,2015,37,688706,1202.40
2015-09-11,2015-37,2015,37,688706,1116.00
2015-09-14,2015-38,2015,38,688706,540.00
2015-09-14,2015-38,2015,38,688706,1008.00
2015-09-14,2015-38,2015,38,688706,1116.00
2015-09-14,2015-38,2015,38,688706,1332.00
2015-09-16,2015-38,2015,38,688706,1202.40
2015-09-18,2015-38,2015,38,688706,1116.00
2015-09-21,2015-39,2015,39,688706,540.00
2015-09-21,2015-39,2015,39,688706,1008.00
2015-09-21,2015-39,2015,39,688706,1116.00
2015-09-21,2015-39,2015,39,688706,1332.00
2015-09-23,2015-39,2015,39,688706,1202.40
2015-09-25,2015-39,2015,39,688706,1116.00
2015-10-01,2015-40,2015,40,688706,957.60
2015-10-01,2015-40,2015,40,688706,1598.40
2015-10-05,2015-41,2015,41,688706,540.00
2015-10-05,2015-41,2015,41,688706,540.00
2015-10-05,2015-41,2015,41,688706,900.00
2015-10-05,2015-41,2015,41,688706,1598.40
2015-10-07,2015-41,2015,41,688706,957.60
2015-10-08,2015-41,2015,41,688706,900.00
2015-10-09,2015-41,2015,41,688706,540.00
2015-10-09,2015-41,2015,41,688706,1598.40
2015-10-10,2015-41,2015,41,688706,540.00
2015-10-10,2015-41,2015,41,688706,900.00
2015-10-14,2015-42,2015,42,688706,957.60
2015-10-15,2015-42,2015,42,688706,900.00
2015-10-19,2015-43,2015,43,688706,540.00
2015-10-19,2015-43,2015,43,688706,540.00
2015-10-19,2015-43,2015,43,688706,900.00
2015-10-19,2015-43,2015,43,688706,1598.40
2015-10-21,2015-43,2015,43,688706,957.60
2015-10-22,2015-43,2015,43,688706,900.00
2015-10-26,2015-44,2015,44,688706,540.00
2015-10-26,2015-44,2015,44,688706,540.00
2015-10-26,2015-44,2015,44,688706,1598.40
2015-10-26,2015-44,2015,44,688706,1800.00
2015-10-28,2015-44,2015,44,688706,957.60
2015-11-03,2015-45,2015,45,688706,540.00
2015-11-03,2015-45,2015,45,688706,2520.00
2015-11-04,2015-45,2015,45,688706,885.60
2015-11-04,2015-45,2015,45,688706,936.00
2015-11-04,2015-45,2015,45,688706,1958.40
2015-11-05,2015-45,2015,45,688706,194.40
2015-11-09,2015-46,2015,46,688706,540.00
2015-11-09,2015-46,2015,46,688706,936.00
2015-11-09,2015-46,2015,46,688706,2340.00
2015-11-11,2015-46,2015,46,688706,1080.00
2015-11-12,2015-46,2015,46,688706,1958.40
2015-11-14,2015-46,2015,46,688706,612.00
2015-11-17,2015-47,2015,47,688706,266.40
2015-11-17,2015-47,2015,47,688706,813.60
2015-11-18,2015-47,2015,47,688706,57.60
2015-11-18,2015-47,2015,47,688706,1080.00
2015-11-18,2015-47,2015,47,688706,1526.40
2015-11-19,2015-47,2015,47,688706,273.60
2015-11-19,2015-47,2015,47,688706,1411.20
2015-11-23,2015-48,2015,48,688706,259.20
2015-11-23,2015-48,2015,48,688706,266.40
2015-11-23,2015-48,2015,48,688706,532.80
2015-11-23,2015-48,2015,48,688706,540.00
2015-11-23,2015-48,2015,48,688706,547.20
2015-11-24,2015-48,2015,48,688706,1548.00
2015-11-25,2015-48,2015,48,688706,1080.00
2015-11-25,2015-48,2015,48,688706,1202.40
2015-11-25,2015-48,2015,48,688706,1958.40
2015-11-27,2015-48,2015,48,688706,2340.00
2015-11-27,2015-48,2015,48,688706,2340.00
2015-12-01,2015-49,2015,49,688706,1000.80
2015-12-01,2015-49,2015,49,688706,2073.60
2015-12-02,2015-49,2015,49,688706,504.00
2015-12-02,2015-49,2015,49,688706,1296.00
2015-12-02,2015-49,2015,49,688706,1656.00
2015-12-04,2015-49,2015,49,688706,1656.00
2015-12-07,2015-50,2015,50,688706,1000.80
2015-12-07,2015-50,2015,50,688706,1296.00
2015-12-07,2015-50,2015,50,688706,2073.60
2015-12-09,2015-50,2015,50,688706,871.20
2015-12-09,2015-50,2015,50,688706,1656.00
2015-12-10,2015-50,2015,50,688706,806.40
2015-12-11,2015-50,2015,50,688706,122.40
2015-12-14,2015-51,2015,51,688706,216.00
2015-12-14,2015-51,2015,51,688706,1000.80
2015-12-14,2015-51,2015,51,688706,1296.00
2015-12-15,2015-51,2015,51,688706,2073.60
2015-12-16,2015-51,2015,51,688706,1202.40
2015-12-17,2015-51,2015,51,688706,3312.00
2015-12-21,2015-52,2015,52,688706,216.00
2015-12-21,2015-52,2015,52,688706,597.60
2015-12-21,2015-52,2015,52,688706,936.00
2015-12-21,2015-52,2015,52,688706,1598.40
2015-12-22,2015-52,2015,52,688706,979.20
2015-12-22,2015-52,2015,52,688706,2073.60
2015-12-28,2015-53,2015,53,688706,532.80
2016-01-04,2016-01,2016,1,688706,475.20
2016-01-04,2016-01,2016,1,688706,720.00
2016-01-05,2016-01,2016,1,688706,2289.60
2016-01-06,2016-01,2016,1,688706,957.60
2016-01-06,2016-01,2016,1,688706,1281.60
2016-01-06,2016-01,2016,1,688706,1281.60
2016-01-08,2016-01,2016,1,688706,475.20
2016-01-08,2016-01,2016,1,688706,720.00
2016-01-08,2016-01,2016,1,688706,1281.60
2016-01-12,2016-02,2016,2,688706,2289.60
2016-01-13,2016-02,2016,2,688706,64.80
2016-01-13,2016-02,2016,2,688706,957.60
2016-01-13,2016-02,2016,2,688706,1281.60
2016-01-15,2016-02,2016,2,688706,720.00
2016-01-18,2016-03,2016,3,688706,403.20
2016-01-18,2016-03,2016,3,688706,475.20
2016-01-18,2016-03,2016,3,688706,1281.60
2016-01-18,2016-03,2016,3,688706,1281.60
2016-01-19,2016-03,2016,3,688706,7.20
2016-01-19,2016-03,2016,3,688706,2289.60
2016-01-20,2016-03,2016,3,688706,957.60
2016-01-20,2016-03,2016,3,688706,1281.60
2016-01-22,2016-03,2016,3,688706,720.00
2016-01-25,2016-04,2016,4,688706,403.20
2016-01-25,2016-04,2016,4,688706,475.20
2016-01-25,2016-04,2016,4,688706,1281.60
2016-01-27,2016-04,2016,4,688706,957.60
2016-02-02,2016-05,2016,5,688706,475.20
2016-02-03,2016-05,2016,5,688706,842.40
2016-02-05,2016-05,2016,5,688706,972.00
2016-02-08,2016-06,2016,6,688706,475.20
2016-02-10,2016-06,2016,6,688706,842.40
2016-02-11,2016-06,2016,6,688706,1512.00
2016-02-12,2016-06,2016,6,688706,972.00
2016-02-15,2016-07,2016,7,688706,475.20
2016-02-16,2016-07,2016,7,688706,820.80
2016-02-17,2016-07,2016,7,688706,842.40
2016-02-18,2016-07,2016,7,688706,1512.00
2016-02-22,2016-08,2016,8,688706,475.20
2016-02-23,2016-08,2016,8,688706,820.80
2016-02-23,2016-08,2016,8,688706,964.80
2016-02-24,2016-08,2016,8,688706,842.40
2016-02-24,2016-08,2016,8,688706,1512.00
2016-03-01,2016-09,2016,9,688706,288.00
2016-03-01,2016-09,2016,9,688706,1749.60
2016-03-02,2016-09,2016,9,688706,957.60
2016-03-02,2016-09,2016,9,688706,1764.00
2016-03-07,2016-10,2016,10,688706,288.00
2016-03-07,2016-10,2016,10,688706,288.00
2016-03-07,2016-10,2016,10,688706,288.00
2016-03-07,2016-10,2016,10,688706,288.00
2016-03-07,2016-10,2016,10,688706,432.00
2016-03-07,2016-10,2016,10,688706,432.00
2016-03-07,2016-10,2016,10,688706,432.00
2016-03-08,2016-10,2016,10,688706,1749.60
2016-03-08,2016-10,2016,10,688706,1749.60
2016-03-08,2016-10,2016,10,688706,1749.60
2016-03-08,2016-10,2016,10,688706,1749.60
2016-03-09,2016-10,2016,10,688706,957.60
2016-03-09,2016-10,2016,10,688706,957.60
2016-03-09,2016-10,2016,10,688706,957.60
2016-03-09,2016-10,2016,10,688706,957.60
2016-03-10,2016-10,2016,10,688706,1764.00
2016-03-10,2016-10,2016,10,688706,1764.00
2016-03-10,2016-10,2016,10,688706,1764.00
2016-03-18,2016-11,2016,11,688706,504.00
2016-03-18,2016-11,2016,11,688706,828.00
2016-04-01,2016-13,2016,13,688706,914.40
2016-04-04,2016-14,2016,14,688706,482.40
2016-04-04,2016-14,2016,14,688706,1296.00
2016-04-05,2016-14,2016,14,688706,482.40
2016-04-06,2016-14,2016,14,688706,950.40
2016-04-06,2016-14,2016,14,688706,2188.80
2016-04-11,2016-15,2016,15,688706,288.00
2016-04-11,2016-15,2016,15,688706,482.40
2016-04-11,2016-15,2016,15,688706,792.00
2016-04-12,2016-15,2016,15,688706,482.40
2016-04-13,2016-15,2016,15,688706,914.40
2016-04-15,2016-15,2016,15,688706,2188.80
2016-04-18,2016-16,2016,16,688706,288.00
2016-04-18,2016-16,2016,16,688706,482.40
2016-04-18,2016-16,2016,16,688706,792.00
2016-04-19,2016-16,2016,16,688706,482.40
2016-04-20,2016-16,2016,16,688706,914.40
2016-04-22,2016-16,2016,16,688706,2188.80
2016-04-25,2016-17,2016,17,688706,482.40
2016-04-25,2016-17,2016,17,688706,1094.40
2016-04-26,2016-17,2016,17,688706,741.60
2016-04-26,2016-17,2016,17,688706,2160.00
2016-04-27,2016-17,2016,17,688706,914.40
2016-04-27,2016-17,2016,17,688706,1094.40
2016-04-27,2016-17,2016,17,688706,1202.40
2016-05-02,2016-18,2016,18,688706,324.00
2016-05-02,2016-18,2016,18,688706,720.00
2016-05-02,2016-18,2016,18,688706,1440.00
2016-05-03,2016-18,2016,18,688706,1814.40
2016-05-04,2016-18,2016,18,688706,1202.40
2016-05-06,2016-18,2016,18,688706,648.00
2016-05-06,2016-18,2016,18,688706,720.00
2016-05-06,2016-18,2016,18,688706,1137.60
2016-05-06,2016-18,2016,18,688706,1440.00
2016-05-06,2016-18,2016,18,688706,1504.80
2016-05-11,2016-19,2016,19,688706,1202.40
2016-05-13,2016-19,2016,19,688706,1137.60
2016-05-16,2016-20,2016,20,688706,648.00
2016-05-16,2016-20,2016,20,688706,720.00
2016-05-16,2016-20,2016,20,688706,1137.60
2016-05-17,2016-20,2016,20,688706,1504.80
2016-05-18,2016-20,2016,20,688706,720.00
2016-05-18,2016-20,2016,20,688706,1202.40
2016-05-20,2016-20,2016,20,688706,1137.60
2016-05-23,2016-21,2016,21,688706,576.00
2016-05-23,2016-21,2016,21,688706,648.00
2016-05-23,2016-21,2016,21,688706,648.00
2016-05-23,2016-21,2016,21,688706,1008.00
2016-05-24,2016-21,2016,21,688706,1504.80
2016-05-24,2016-21,2016,21,688706,2880.00
2016-05-25,2016-21,2016,21,688706,1202.40
2016-06-01,2016-22,2016,22,688706,590.40
2016-06-01,2016-22,2016,22,688706,1173.60
2016-06-01,2016-22,2016,22,688706,1857.60
2016-06-03,2016-22,2016,22,688706,597.60
2016-06-03,2016-22,2016,22,688706,1008.00
2016-06-03,2016-22,2016,22,688706,2160.00
2016-06-07,2016-23,2016,23,688706,1857.60
2016-06-08,2016-23,2016,23,688706,1173.60
2016-06-08,2016-23,2016,23,688706,2160.00
2016-06-09,2016-23,2016,23,688706,597.60
2016-06-10,2016-23,2016,23,688706,720.00
2016-06-10,2016-23,2016,23,688706,1173.60
2016-06-14,2016-24,2016,24,688706,1857.60
2016-06-16,2016-24,2016,24,688706,2160.00
2016-06-20,2016-25,2016,25,688706,597.60
2016-06-20,2016-25,2016,25,688706,792.00
2016-06-21,2016-25,2016,25,688706,864.00
2016-06-21,2016-25,2016,25,688706,1850.40
2016-06-22,2016-25,2016,25,688706,1173.60
2016-06-23,2016-25,2016,25,688706,2160.00
2016-06-27,2016-26,2016,26,688706,360.00
2016-06-28,2016-26,2016,26,688706,792.00
2016-07-01,2016-26,2016,26,688706,748.80
2016-07-01,2016-26,2016,26,688706,1800.00
